Year,County,Count
2014,Albany,3838.3832335329344
2014,Allegany,1686.13698630137
2014,Bronx,46844.875
2014,Broome,7019.87573964497
2014,Cattaraugus,2984.4263565891474
2014,Cayuga,5221.985915492958
2014,Chautauqua,2541.1349557522126
2014,Chemung,4624.548245614035
2014,Chenango,2377.5324675324673
2014,Clinton,3474.403846153846
2014,Columbia,5010.452380952381
2014,Cortland,1767.9193548387098
2014,Delaware,801.5116279069767
2014,Dutchess,4338.0
2014,Erie,5631.988330341113
2014,Essex,1654.037037037037
2014,Franklin,1159.4489795918366
2014,Fulton,3293.04
2014,Genesee,5762.815384615385
2014,Greene,6282.2307692307695
2014,Hamilton,534.5555555555555
2014,Herkimer,3359.3968253968255
2014,Jefferson,1510.6541786743517
2014,Kings,12522.538461538461
2014,Lewis,1026.6935483870968
2014,Livingston,1349.2763157894738
2014,Madison,1492.936507936508
2014,Monroe,6390.223194748359
2014,Montgomery,2267.728813559322
2014,Nassau,17170.686274509804
2014,New York,12488.966824644549
2014,Niagara,4135.751937984496
2014,Oneida,4574.2375
2014,Onondaga,8305.436464088398
2014,Ontario,4160.050583657588
2014,Orange,5800.167938931298
2014,Orleans,1451.6125
2014,Oswego,2587.1724137931033
2014,Otsego,2815.65625
2014,Putnam,10959.95652173913
2014,Queens,11778.83908045977
2014,Rensselaer,5968.298507462687
2014,Richmond,62195.0
2014,Rockland,8878.591836734693
2014,Saint Lawrence,2217.8817204301076
2014,Saratoga,3593.3955696202534
2014,Schenectady,2527.710801393728
2014,Schoharie,2629.3225806451615
2014,Schuyler,803.7345132743363
2014,Seneca,4883.666666666667
2014,Steuben,4842.4537037037035
2014,Suffolk,6079.8715393134
2014,Sullivan,2787.0281690140846
2014,Tioga,3336.813953488372
2014,Tompkins,3206.0335195530724
2014,Ulster,4455.561797752809
2014,Warren,2077.3903345724907
2014,Washington,1873.034188034188
2014,Wayne,1715.3317535545023
2014,Westchester,9311.361570247935
2014,Wyoming,1423.8947368421052
2014,Yates,1530.6206896551723
2015,Albany,9684.541666666666
2015,Allegany,1312.6057692307693
2015,Bronx,7437.484375
2015,Broome,2539.320463320463
2015,Cattaraugus,1627.9855072463768
2015,Cayuga,3144.755868544601
2015,Chautauqua,2908.081585081585
2015,Chemung,3397.151785714286
2015,Chenango,1518.9324324324325
2015,Clinton,1870.0804597701149
2015,Columbia,1367.7142857142858
2015,Cortland,1831.0837438423646
2015,Delaware,1720.2
2015,Dutchess,3805.3634651600755
2015,Erie,8669.857874519847
2015,Essex,1966.3636363636363
2015,Franklin,1955.89010989011
2015,Fulton,2546.3698630136987
2015,Genesee,3368.738255033557
2015,Greene,5399.473684210527
2015,Hamilton,1577.5
2015,Herkimer,2541.1960784313724
2015,Jefferson,6808.8074074074075
2015,Kings,5327.813602015113
2015,Lewis,936.8545454545455
2015,Livingston,2428.71
2015,Madison,3305.751879699248
2015,Monroe,6175.468599033817
2015,Montgomery,3585.9662162162163
2015,Nassau,3023.4774859287054
2015,New York,7057.975945017182
2015,Niagara,683.8304110376545
2015,Oneida,3835.1178861788617
2015,Onondaga,2900.8316970546985
2015,Ontario,6174.935
2015,Orange,4482.2
2015,Orleans,1277.4375
2015,Oswego,2355.2150537634407
2015,Otsego,1269.1736842105263
2015,Putnam,2453.2758620689656
2015,Queens,5990.076103500761
2015,Rensselaer,10427.436274509804
2015,Richmond,3940.45625
2015,Rockland,3751.5793650793653
2015,Saint Lawrence,1249.8562091503268
2015,Saratoga,5560.086486486486
2015,Schenectady,7290.913978494624
2015,Schoharie,2271.816326530612
2015,Schuyler,1855.7073170731708
2015,Seneca,3591.3478260869565
2015,Steuben,1827.4845679012346
2015,Suffolk,3255.3621581670363
2015,Sullivan,2324.2
2015,Tioga,2598.25
2015,Tompkins,3799.8387096774195
2015,Ulster,3066.7061611374406
2015,Warren,4909.395348837209
2015,Washington,2536.808510638298
2015,Wayne,2008.6815286624203
2015,Westchester,2592.594481605351
2015,Wyoming,1556.842105263158
2015,Yates,1585.2456140350878
2016,Albany,9046.217391304348
2016,Allegany,1952.0142857142857
2016,Bronx,9737.719178082192
2016,Broome,4124.392307692307
2016,Cattaraugus,2074.2302631578946
2016,Cayuga,3535.0853658536585
2016,Chautauqua,2506.1873536299768
2016,Chemung,5999.069565217392
2016,Chenango,1665.9886363636363
2016,Clinton,3109.608695652174
2016,Columbia,2373.948051948052
2016,Cortland,3727.28125
2016,Delaware,1102.6631578947367
2016,Dutchess,3524.387417218543
2016,Erie,12839.80688806888
2016,Essex,1960.862745098039
2016,Franklin,1728.452380952381
2016,Fulton,2535.9932432432433
2016,Genesee,3709.5619047619048
2016,Greene,3214.607476635514
2016,Hamilton,1099.607142857143
2016,Herkimer,3586.0969696969696
2016,Jefferson,2173.2108843537417
2016,Kings,8615.80861244019
2016,Lewis,1826.3617021276596
2016,Livingston,2783.008849557522
2016,Madison,3379.87012987013
2016,Monroe,8980.217557251908
2016,Montgomery,4107.454545454545
2016,Nassau,15957.15037593985
2016,New York,10948.250825082509
2016,Niagara,4165.734375
2016,Oneida,4818.023354564756
2016,Onondaga,7212.354916067146
2016,Ontario,5937.912408759124
2016,Orange,4020.4828897338402
2016,Orleans,1024.6052631578948
2016,Oswego,2595.877192982456
2016,Otsego,2161.5320512820513
2016,Putnam,1375.391304347826
2016,Queens,9423.360583941605
2016,Rensselaer,4982.1016949152545
2016,Richmond,7549.6
2016,Rockland,4306.131004366812
2016,Saint Lawrence,2784.944827586207
2016,Saratoga,5605.869318181818
2016,Schenectady,6944.2474226804125
2016,Schoharie,2741.222222222222
2016,Schuyler,622.4462809917355
2016,Seneca,4732.25
2016,Steuben,2957.075630252101
2016,Suffolk,13098.718213058419
2016,Sullivan,2803.314516129032
2016,Tioga,1885.4880952380952
2016,Tompkins,3495.6237113402062
2016,Ulster,7241.793893129771
2016,Warren,3631.5471698113206
2016,Washington,2517.688524590164
2016,Wayne,3624.767441860465
2016,Westchester,5244.665931642779
2016,Wyoming,1943.4642857142858
2016,Yates,1182.1538461538462
2017,Albany,15725.958139534883
2017,Allegany,1896.5
2017,Bronx,21195.288372093022
2017,Broome,3349.0985915492956
2017,Cattaraugus,1296.25
2017,Cayuga,2119.3488372093025
2017,Chautauqua,2794.8034682080925
2017,Chemung,5918.1509433962265
2017,Chenango,1059.5394736842106
2017,Clinton,6389.777777777777
2017,Columbia,2528.9545454545455
2017,Cortland,2729.7966101694915
2017,Delaware,762.2526315789473
2017,Dutchess,9043.701754385966
2017,Erie,6615.797830374753
2017,Essex,765.2352941176471
2017,Franklin,1401.2075471698113
2017,Fulton,1726.25
2017,Genesee,4094.5419847328244
2017,Greene,1586.2325581395348
2017,Hamilton,442.4
2017,Herkimer,2171.5529411764705
2017,Jefferson,2823.0746268656717
2017,Kings,13005.694394213382
2017,Lewis,361.5660377358491
2017,Livingston,2860.4727272727273
2017,Madison,2116.5263157894738
2017,Monroe,10454.40597539543
2017,Montgomery,2766.877192982456
2017,Nassau,10623.892210857592
2017,New York,18183.251798561152
2017,Niagara,3678.3003412969283
2017,Oneida,5336.117924528302
2017,Onondaga,10308.481927710844
2017,Ontario,4302.538461538462
2017,Orange,5777.428571428572
2017,Orleans,1502.1869158878505
2017,Oswego,2653.3627450980393
2017,Otsego,1122.203539823009
2017,Putnam,6291.7945205479455
2017,Queens,16966.79316239316
2017,Rensselaer,4098.530864197531
2017,Richmond,10078.914979757084
2017,Rockland,6799.157407407408
2017,Saint Lawrence,1573.588888888889
2017,Saratoga,4673.060606060606
2017,Schenectady,7846.519480519481
2017,Schoharie,817.968253968254
2017,Schuyler,1302.5729166666667
2017,Seneca,934.7758620689655
2017,Steuben,2637.845188284519
2017,Suffolk,11405.89880159787
2017,Sullivan,1637.1237113402062
2017,Tioga,1239.4084507042253
2017,Tompkins,4433.262626262626
2017,Ulster,3379.6857142857143
2017,Warren,4231.5609756097565
2017,Washington,1270.8101265822784
2017,Wayne,2272.4727272727273
2017,Westchester,8776.801749271137
2017,Wyoming,2055.9591836734694
2017,Yates,2775.3555555555554
2018,Albany,10117.63670411985
2018,Allegany,1084.7573529411766
2018,Bronx,22173.08982035928
2018,Broome,6549.083916083916
2018,Cattaraugus,3265.5390625
2018,Cayuga,5245.209302325581
2018,Chautauqua,3627.0378151260506
2018,Chemung,4317.0413223140495
2018,Chenango,1788.453125
2018,Clinton,4242.036363636364
2018,Columbia,6173.827586206897
2018,Cortland,3823.5106382978724
2018,Delaware,1146.490909090909
2018,Dutchess,7328.46
2018,Erie,15589.051212938006
2018,Essex,2227.3653846153848
2018,Franklin,4444.666666666667
2018,Fulton,5283.545454545455
2018,Genesee,3805.840909090909
2018,Greene,4445.880952380952
2018,Hamilton,1003.8181818181819
2018,Herkimer,4187.744680851064
2018,Jefferson,6245.238532110092
2018,Kings,11245.768817204302
2018,Lewis,950.8474576271186
2018,Livingston,4594.666666666667
2018,Madison,5500.222222222223
2018,Monroe,12330.637168141593
2018,Montgomery,5153.5
2018,Nassau,17693.114285714284
2018,New York,12565.666666666666
2018,Niagara,5808.915
2018,Oneida,4538.659863945578
2018,Onondaga,12452.421965317919
2018,Ontario,8226.397727272728
2018,Orange,8202.360406091371
2018,Orleans,2099.88
2018,Oswego,3283.8823529411766
2018,Otsego,3303.0204081632655
2018,Putnam,24615.933333333334
2018,Queens,17010.09946236559
2018,Rensselaer,4369.466666666666
2018,Richmond,16879.675324675325
2018,Rockland,12950.8125
2018,Saint Lawrence,1483.8064516129032
2018,Saratoga,9293.669902912621
2018,Schenectady,10763.173076923076
2018,Schoharie,3303.03125
2018,Schuyler,2031.4615384615386
2018,Seneca,6067.571428571428
2018,Steuben,2897.4742857142855
2018,Suffolk,13129.996904024767
2018,Sullivan,2175.8541666666665
2018,Tioga,16480.04
2018,Tompkins,5107.567164179104
2018,Ulster,5234.3050847457625
2018,Warren,6888.307692307692
2018,Washington,2421.64
2018,Wayne,3956.9565217391305
2018,Westchester,11153.685393258427
2018,Wyoming,1211.1063829787233
2018,Yates,1479.025
2019,Albany,7513.438893159108
2019,Allegany,988.3638211382114
2019,Bronx,12562.49634369287
2019,Broome,4539.445065176908
2019,Cattaraugus,1517.3941698352344
2019,Cayuga,3003.5919191919193
2019,Chautauqua,1923.0875816993464
2019,Chemung,4037.8036480686696
2019,Chenango,1314.0818965517242
2019,Clinton,2574.3663793103447
2019,Columbia,1680.778606965174
2019,Cortland,2332.6864608076007
2019,Delaware,937.7289156626506
2019,Dutchess,3974.963076923077
2019,Erie,8132.726503759399
2019,Essex,1505.0398406374502
2019,Franklin,1529.6813186813188
2019,Fulton,2368.4947916666665
2019,Genesee,3607.940928270042
2019,Greene,2259.4961240310076
2019,Hamilton,653.0
2019,Herkimer,2422.680808080808
2019,Jefferson,2467.7636544190664
2019,Kings,10551.967984934086
2019,Lewis,868.8592814371258
2019,Livingston,1855.3473684210526
2019,Madison,1868.1206225680935
2019,Monroe,8029.556962025316
2019,Montgomery,2595.9143258426966
2019,Nassau,9572.203625035401
2019,New York,12094.824790307548
2019,Niagara,1180.6725423728813
2019,Oneida,4341.43481427531
2019,Onondaga,6757.0960960960965
2019,Ontario,4236.3400309119015
2019,Orange,5167.498362802881
2019,Orleans,1117.0240963855422
2019,Oswego,2515.1511035653652
2019,Otsego,1674.2393026941363
2019,Putnam,4089.173333333333
2019,Queens,12074.1302578019
2019,Rensselaer,8991.37304964539
2019,Richmond,7923.895480225989
2019,Rockland,9989.223476297968
2019,Saint Lawrence,1309.7314814814815
2019,Saratoga,4652.692482915718
2019,Schenectady,4841.241379310345
2019,Schoharie,1329.2202166064983
2019,Schuyler,906.8858131487889
2019,Seneca,2195.4307692307693
2019,Steuben,1944.872687704026
2019,Suffolk,7857.285639550091
2019,Sullivan,2542.257716049383
2019,Tioga,3256.005882352941
2019,Tompkins,3158.6899441340784
2019,Ulster,3939.3953953953956
2019,Warren,2912.8423076923077
2019,Washington,1380.8867924528302
2019,Wayne,1947.1587677725117
2019,Westchester,6143.226893261777
2019,Wyoming,1234.8294573643411
2019,Yates,1064.8816326530612
